SKU,Nombre Producto,Marca,SubCat DMD,Categoria Producto,CADENA,Semana,Mes,Venta Sell IN,FCST,Solicitado,Venta Real,Quebrados,Bloqueados,Venta Sell OUT
30000041,ACEITE BELMONT 4X5LT,BELMONT,ACEITE BELMONT BIDON,ACEITE VEGETAL,Canal Tradicional,202501,202501,0.2576000000000001,0.55,0.092,0.092,0.0,0.0,0.438211
30000057,ACEITE CHEF MARAVILLA 4X5LT,CHEF,ACEITE CHEF BIDON,ACEITE MARAVILLA,Canal Tradicional,202501,202501,1.503125,3.5,0.6845,0.6845,0.0,0.0,0.600399
30000041,ACEITE BELMONT 4X5LT,BELMONT,ACEITE BELMONT BIDON,ACEITE VEGETAL,Supermercados Region,202501,202501,0.092,0.0,0.0736,0.0736,0.0,0.0,0.329406
30000057,ACEITE CHEF MARAVILLA 4X5LT,CHEF,ACEITE CHEF BIDON,ACEITE MARAVILLA,Supermercados Region,202501,202501,0.0925,0.0,0.037,0.037,0.0,0.0,0.346653
30000041,ACEITE BELMONT 4X5LT,BELMONT,ACEITE BELMONT BIDON,ACEITE VEGETAL,Unimarc,202501,202501,0.9936,1.43,0.9936,0.9936,0.0,0.0,1.1546
30000057,ACEITE CHEF MARAVILLA 4X5LT,CHEF,ACEITE CHEF BIDON,ACEITE MARAVILLA,Unimarc,202501,202501,0.0,0.6,0.0,0.0,0.0,0.0,0.6012500000000001
30000041,ACEITE BELMONT 4X5LT,BELMONT,ACEITE BELMONT BIDON,ACEITE VEGETAL,Walmart,202501,202501,2.484,1.43,1.4904,1.4904,0.0,0.0,1.3478
30000028,ACEITE CHEF VEGETAL 16X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE VEGETAL,Alvi,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.05427999999999999
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Alvi,202501,202501,5.497920000000001,1.0,0.0,0.0,0.0,0.0,4.78216
30000039,ACEITE BELMONT 10X250ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE VEGETAL,Alvi,202501,202501,0.0,0.3,0.0,0.0,0.0,0.0,0.28819
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Alvi,202501,202501,5.7408,1.0,0.0,0.0,0.0,0.0,3.78212
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Alvi,202501,202501,0.0,0.01,0.0,0.0,0.0,0.0,0.0
30001363,ACEITE CHEF EXTRAVIRGEN 12X250ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Alvi,202501,202501,0.0,0.3,0.0,0.0,0.0,0.0,0.02346
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Alvi,202501,202501,0.1017,0.044,0.06780000000000001,0.06780000000000001,0.0,0.0,0.08948399999999998
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Alvi,202501,202501,0.476928,0.5,0.476928,0.476928,0.0,0.0,0.3519
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Alvi,202501,202501,0.0,0.23,0.26496,0.0,0.0,0.26496,0.04600000000000001
30000028,ACEITE CHEF VEGETAL 16X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE VEGETAL,Canal Tradicional,202501,202501,0.06624,0.0,0.0,0.0,0.0,0.0,0.0
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Canal Tradicional,202501,202501,28.69388,40.0,3.1464,3.1464,0.0,0.0,19.60178000000001
30000039,ACEITE BELMONT 10X250ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE VEGETAL,Canal Tradicional,202501,202501,4.18899,4.1,0.4876,0.4876,0.0,0.0,0.230006
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Canal Tradicional,202501,202501,0.10396,0.5,0.06624,0.06624,0.0,0.0,0.154003
30000045,ACEITE MAZOLA MAIZ 12X1LT,MAZOLA,ACEITE MAZOLA,OTROS ACEITES,Canal Tradicional,202501,202501,0.00368,0.0,0.0,0.0,0.0,0.0,0.033
30000046,ACEITE MAZOLA CANOLA 12X1LT,MAZOLA,ACEITE MAZOLA,ACEITE CANOLA,Canal Tradicional,202501,202501,0.07636,0.1,0.04416,0.04416,0.0,0.0,0.209003
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Canal Tradicional,202501,202501,28.93124,35.0,3.8088,3.8088,0.0,0.0,29.099159
30000050,ACEITE CHEF MARAVILLA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE MARAVILLA,Canal Tradicional,202501,202501,0.0138,0.4,0.138,0.0,0.138,0.0,0.224013
30000052,ACEITE CHEF MAIZ 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Canal Tradicional,202501,202501,0.069375,0.4,0.0222,0.0222,0.0,0.0,0.153986
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Canal Tradicional,202501,202501,0.03145,1.0,0.0111,0.0111,0.0,0.0,0.175985
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Canal Tradicional,202501,202501,0.34868,0.8181818181818182,0.17664,0.17664,0.0,0.0,0.561015
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Canal Tradicional,202501,202501,0.21022,0.4840000000000002,0.05520000000000001,0.05520000000000001,0.0,0.0,0.307017
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Canal Tradicional,202501,202501,0.23828,0.5,0.03864,0.03864,0.0,0.0,0.319009
30001363,ACEITE CHEF EXTRAVIRGEN 12X250ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Canal Tradicional,202501,202501,0.07958,0.15,0.03312,0.03312,0.0,0.0,0.08900100000000001
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Canal Tradicional,202501,202501,0.315011,0.6599999999999999,0.1017,0.1017,0.0,0.0,0.294011
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Canal Tradicional,202501,202501,0.119232,0.6,0.04968,0.04968,0.0,0.0,0.4570970000000001
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Canal Tradicional,202501,202501,0.06624,0.05,0.02208,0.02208,0.0,0.0,0.165004
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Cencosud,202501,202501,17.32176,20.0,11.10624,11.10624,0.0,0.0,26.644867
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Cencosud,202501,202501,0.23184,0.4,0.1766399999999999,0.1766399999999999,0.0,0.0,0.37352
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Cencosud,202501,202501,13.54608,20.0,7.47408,7.47408,0.0,0.0,35.19641900000001
30000052,ACEITE CHEF MAIZ 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Cencosud,202501,202501,0.2886,0.4,0.1776,0.1776,0.0,0.0,0.293225
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Cencosud,202501,202501,0.1332,0.5,0.111,0.111,0.0,0.0,0.331132
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Cencosud,202501,202501,1.18128,1.2,1.09296,1.09296,0.0,0.0,1.832487
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Cencosud,202501,202501,0.5244,0.6050000000000001,0.2898000000000001,0.2898000000000001,0.0,0.0,0.5762430000000001
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Cencosud,202501,202501,0.18216,0.7,0.12696,0.12696,0.0,0.0,0.6053330000000001
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Cencosud,202501,202501,0.7684,1.43,0.6949500000000001,0.48025,0.0,0.2147,1.414965
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Cencosud,202501,202501,0.9041760000000001,1.3,0.5166719999999999,0.5166719999999999,0.0,0.0,1.377767
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Cencosud,202501,202501,0.62928,1.1,0.58512,0.58512,0.0,0.0,0.7764080000000001
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Industrial Y Food Service,202501,202501,0.5851200000000001,0.0,0.0,0.0,0.0,0.0,0.0
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Industrial Y Food Service,202501,202501,0.05520000000000001,0.0,0.05520000000000001,0.05520000000000001,0.0,0.0,0.0
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Industrial Y Food Service,202501,202501,1.14816,0.0,0.57408,0.57408,0.0,0.0,0.0
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Industrial Y Food Service,202501,202501,0.6327,0.0,0.6327,0.6327,0.0,0.0,0.0
30000028,ACEITE CHEF VEGETAL 16X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE VEGETAL,Supermercados Region,202501,202501,0.0,0.0,0.10304,0.0,0.0,0.10304,0.0
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Supermercados Region,202501,202501,16.05216,0.0,1.8216,1.8216,0.0,0.0,30.89423300000001
30000039,ACEITE BELMONT 10X250ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE VEGETAL,Supermercados Region,202501,202501,0.138,0.0,0.1058,0.1058,0.0,0.0,0.324011
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Supermercados Region,202501,202501,0.07727999999999999,0.0,0.04416,0.04416,0.0,0.0,0.09900099999999999
30000045,ACEITE MAZOLA MAIZ 12X1LT,MAZOLA,ACEITE MAZOLA,OTROS ACEITES,Supermercados Region,202501,202501,0.01104,0.0,0.01104,0.01104,0.0,0.0,0.033
30000046,ACEITE MAZOLA CANOLA 12X1LT,MAZOLA,ACEITE MAZOLA,ACEITE CANOLA,Supermercados Region,202501,202501,0.03312,0.0,0.03312,0.03312,0.0,0.0,0.05499999999999999
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Supermercados Region,202501,202501,26.39663999999999,0.0,1.19232,1.19232,0.0,0.0,9.541381999999999
30000050,ACEITE CHEF MARAVILLA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE MARAVILLA,Supermercados Region,202501,202501,0.0,0.0,0.069,0.0,0.069,0.0,0.126009
30000052,ACEITE CHEF MAIZ 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Supermercados Region,202501,202501,0.0222,0.0,0.0222,0.0222,0.0,0.0,0.076993
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Supermercados Region,202501,202501,0.06659999999999999,0.0,0.0444,0.0444,0.0,0.0,0.208982
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Supermercados Region,202501,202501,0.276,0.0,0.1656,0.1656,0.0,0.0,0.363011
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Supermercados Region,202501,202501,0.069,0.0,0.04140000000000001,0.04140000000000001,0.0,0.0,0.126008
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Supermercados Region,202501,202501,0.03863999999999999,0.0,0.03312,0.03312,0.0,0.0,0.325011
30001363,ACEITE CHEF EXTRAVIRGEN 12X250ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Supermercados Region,202501,202501,0.01932,0.0,0.01656,0.01656,0.0,0.0,0.041
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Supermercados Region,202501,202501,0.05085,0.0,0.03390000000000001,0.03390000000000001,0.0,0.0,0.176009
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Supermercados Region,202501,202501,0.109296,0.0,0.059616,0.059616,0.0,0.0,0.529113
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Supermercados Region,202501,202501,0.01104,0.0,0.01104,0.01104,0.0,0.0,0.044001
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Tottus,202501,202501,0.0,0.2,0.0,0.0,0.0,0.0,12.3234
30000039,ACEITE BELMONT 10X250ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE VEGETAL,Tottus,202501,202501,0.006900000000000001,0.02,0.006900000000000001,0.006900000000000001,0.0,0.0,0.01656
30000045,ACEITE MAZOLA MAIZ 12X1LT,MAZOLA,ACEITE MAZOLA,OTROS ACEITES,Tottus,202501,202501,0.17664,0.0,0.18768,0.18768,0.0,0.0,0.01564
30000046,ACEITE MAZOLA CANOLA 12X1LT,MAZOLA,ACEITE MAZOLA,ACEITE CANOLA,Tottus,202501,202501,0.0,0.2,0.0,0.0,0.0,0.0,0.05336
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Tottus,202501,202501,5.166720000000001,5.0,4.59264,4.59264,0.0,0.0,3.34788
30000052,ACEITE CHEF MAIZ 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Tottus,202501,202501,0.0,0.1,0.0,0.0,0.0,0.0,0.07677500000000001
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Tottus,202501,202501,0.0,0.1,0.0,0.0,0.0,0.0,0.07492500000000002
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Tottus,202501,202501,0.1656,0.4545454545454545,0.1656,0.1656,0.0,0.0,0.4149200000000001
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Tottus,202501,202501,0.1242,0.121,0.1104,0.1104,0.0,0.0,0.16284
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Tottus,202501,202501,0.0828,0.1,0.07728,0.07728,0.0,0.0,0.21252
30001363,ACEITE CHEF EXTRAVIRGEN 12X250ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Tottus,202501,202501,0.07728000000000002,0.03,0.06348000000000001,0.06348000000000001,0.0,0.0,0.09154000000000002
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Tottus,202501,202501,0.2034,0.4400000000000001,0.17515,0.17515,0.0,0.0,0.608371
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Tottus,202501,202501,0.0,0.6,0.0,0.0,0.0,0.0,0.415656
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Tottus,202501,202501,0.01104,0.05,0.01104,0.01104,0.0,0.0,0.06440000000000001
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Unimarc,202501,202501,0.0,3.0,0.0,0.0,0.0,0.0,5.15752
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Unimarc,202501,202501,0.0,0.2,0.0,0.0,0.0,0.0,0.20516
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Unimarc,202501,202501,6.88896,0.4,6.88896,6.88896,0.0,0.0,10.68028
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Unimarc,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.113775
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Unimarc,202501,202501,1.14816,0.9090909090909091,1.14816,1.14816,0.0,0.0,0.4756400000000001
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Unimarc,202501,202501,0.414,0.363,0.414,0.414,0.0,0.0,0.13202
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Unimarc,202501,202501,0.0,0.4,0.0,0.0,0.0,0.0,0.26496
30001363,ACEITE CHEF EXTRAVIRGEN 12X250ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Unimarc,202501,202501,0.36432,0.05,0.36432,0.36432,0.0,0.0,0.3445400000000002
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Unimarc,202501,202501,0.4746,0.22,0.4746,0.4746,0.0,0.0,0.6334349999999997
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Unimarc,202501,202501,0.953856,1.2,0.953856,0.953856,0.0,0.0,0.9770400000000001
30001881,ACEITE CHEF OLIVA MARAVILLA 12X1LT,CHEF,ACEITE CHEF OLIVA,ACEITE OLIVA,Unimarc,202501,202501,0.57408,0.2,0.57408,0.57408,0.0,0.0,0.2392000000000001
30000038,ACEITE BELMONT 12X1LT,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Walmart,202501,202501,58.82112,95.0,39.744,39.744,0.0,0.0,70.64496
30000043,ACEITE BELMONT FREIR 12X1LT,BELMONT,ACEITE BELMONT OTROS,OTROS ACEITES,Walmart,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.01288
30000045,ACEITE MAZOLA MAIZ 12X1LT,MAZOLA,ACEITE MAZOLA,OTROS ACEITES,Walmart,202501,202501,0.1104,0.22,0.0,0.0,0.0,0.0,0.13708
30000046,ACEITE MAZOLA CANOLA 12X1LT,MAZOLA,ACEITE MAZOLA,ACEITE CANOLA,Walmart,202501,202501,0.0,0.5,0.0,0.0,0.0,0.0,0.26404
30000049,ACEITE CHEF MARAVILLA 12X1LT,CHEF,ACEITE CHEF MASIVO,ACEITE MARAVILLA,Walmart,202501,202501,42.62544,37.0,19.49664,19.49664,0.0,0.0,36.52952000000001
30000050,ACEITE CHEF MARAVILLA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE MARAVILLA,Walmart,202501,202501,0.0,0.4,0.8280000000000001,0.0,0.8280000000000001,0.0,0.4328600000000002
30000052,ACEITE CHEF MAIZ 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Walmart,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.002775
30000053,ACEITE CHEF OLIVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Walmart,202501,202501,0.0666,0.3,0.0,0.0,0.0,0.0,0.28305
30000054,ACEITE CHEF PEPITA UVA 12X1LT,CHEF,ACEITE CHEF FAMILIAR,OTROS ACEITES,Walmart,202501,202501,2.29632,3.636363636363636,2.29632,1.72224,0.57408,0.0,2.90812
30000055,ACEITE CHEF PEPITA UVA 30X500ML,CHEF,ACEITE CHEF TRADICIONAL,OTROS ACEITES,Walmart,202501,202501,2.07,2.299,1.656,1.656,0.0,0.0,1.70384
30000063,ACEITE BELMONT VEGETAL 16X900ML,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Walmart,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.0462
30001362,ACEITE CHEF EXTRAVIRGEN 6X1LT,CHEF,ACEITE CHEF FAMILIAR,ACEITE OLIVA,Walmart,202501,202501,1.39104,0.8,1.39104,1.39104,0.0,0.0,1.27696
30001365,ACEITE CHEF EXTRAVIRGEN 12X500ML,CHEF,ACEITE CHEF TRADICIONAL,ACEITE OLIVA,Walmart,202501,202501,3.7968,2.31,2.373,2.373,0.0,0.0,2.314746
30001780,ACEITE BELMONT CANOLA 12X900ML,BELMONT,ACEITE BELMONT TRADICIONAL,ACEITE CANOLA,Walmart,202501,202501,2.861568,2.8,1.907712,1.907712,0.0,0.0,2.70756
30001697,ACEITE BELMONT VEGETAL 12X900 ML,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Canal Tradicional,202501,202501,0.141634,0.0,0.16898,0.08946000000000001,0.07952000000000001,0.0,0.9548080000000001
30001697,ACEITE BELMONT VEGETAL 12X900 ML,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Supermercados Region,202501,202501,0.02982,0.0,0.02982,0.02982,0.0,0.0,0.019996
30001697,ACEITE BELMONT VEGETAL 12X900 ML,BELMONT,ACEITE BELMONT MASIVO,ACEITE VEGETAL,Unimarc,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,6.359907
30001158,ACEITE CRISTAL CHILE 12X900ML,CRISTAL,ACEITE CRISTAL MASIVO,ACEITE VEGETAL,Canal Tradicional,202501,202501,2.09402,10.90909090909091,0.82502,0.82502,0.0,0.0,0.5578879999999999
30001158,ACEITE CRISTAL CHILE 12X900ML,CRISTAL,ACEITE CRISTAL MASIVO,ACEITE VEGETAL,Supermercados Region,202501,202501,0.08946,0.0,0.02982,0.02982,0.0,0.0,0.039992
30001860,ACEITE CHEF MARAVILLA SPRAY 12X180 ML,CHEF,ACEITE SPRAY MARAVILLA,ACEITE MARAVILLA,Canal Tradicional,202501,202501,0.031157,0.03630000000000001,0.013909,0.013909,0.0,0.0,0.032
30001860,ACEITE CHEF MARAVILLA SPRAY 12X180 ML,CHEF,ACEITE SPRAY MARAVILLA,ACEITE MARAVILLA,Cencosud,202501,202501,0.105311,0.121,0.04371400000000002,0.04371400000000002,0.0,0.0,0.139619
30001860,ACEITE CHEF MARAVILLA SPRAY 12X180 ML,CHEF,ACEITE SPRAY MARAVILLA,ACEITE MARAVILLA,Supermercados Region,202501,202501,0.001987,0.0,0.001987,0.001987,0.0,0.0,0.026
30001860,ACEITE CHEF MARAVILLA SPRAY 12X180 ML,CHEF,ACEITE SPRAY MARAVILLA,ACEITE MARAVILLA,Tottus,202501,202501,0.001987,0.0121,0.001987,0.001987,0.0,0.0,0.019898
30001762,NECTAR WATTS DURAZNO SIXPACK 5X6X115ML,WATT'S,NECTAR 115,JUGOS Y NECTARES,Walmart,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.00414
30000206,NECTAR WATTS MZNA LIGHT 30X200ML,WATT'S,NECTAR WATTS LIGHT INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.864,0.2,0.0,0.0,0.0,0.0,0.3658
30000207,NECTAR WATTS PIÑA LIGHT 30X200ML,WATT'S,NECTAR WATTS LIGHT INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.4,0.0,0.0,0.0,0.0,0.3308
30000244,NECTAR WATT'S NARANJA 12X1LT,WATT'S,NECTAR WATTS REGULAR FAMILIAR,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.119,0.0,0.0,0.0,0.0,0.161
30000245,NECTAR WATT'S MANZANA 12X1LT,WATT'S,NECTAR WATTS REGULAR FAMILIAR,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.17,0.0,0.0,0.0,0.0,0.25
30000246,NECTAR WATT'S DURAZNO 12X1LT,WATT'S,NECTAR WATTS REGULAR FAMILIAR,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.172,0.0,0.0,0.0,0.0,0.199
30000248,NECTAR WATT'S PIÑA 12X1LT,WATT'S,NECTAR WATTS REGULAR FAMILIAR,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.149,0.0,0.0,0.0,0.0,0.209
30000254,NECTAR W NJA LIG SIXPACK 30X200ML,WATT'S,NECTAR WATTS LIGHT INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.2,0.0,0.0,0.0,0.0,0.3458
30000255,NECTAR W DZNO SIXPACK 30X200ML,WATT'S,NECTAR WATTS REGULAR INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,3.5,0.0,0.0,0.0,0.0,3.8976
30000256,NECTAR W PIÑA SIXPACK 30X200ML,WATT'S,NECTAR WATTS REGULAR INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,2.0,0.0,0.0,0.0,0.0,3.412
30000257,NECTAR W MZNA SIXPACK 30X200ML,WATT'S,NECTAR WATTS REGULAR INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,1.5,0.0,0.0,0.0,0.0,2.6494
30000258,NECTAR W NJA SIXPACK 30X200ML,WATT'S,NECTAR WATTS REGULAR INDIVIDUAL,JUGOS Y NECTARES,Alvi,202501,202501,0.0,1.0,0.0,0.0,0.0,0.0,3.053
30001487,JUGO 100% FRUTA LV WATTS MZNA 30X200ML,WATT'S,JUGO 100% 200,JUGOS Y NECTARES,Alvi,202501,202501,0.0,0.0,0.0,0.0,0.0,0.0,0.0007999999999999999
30001684,NECTAR W DZNO S/AZUCAR 30X200ML,WATT'S,NECTAR INDIVIDUAL 0%,JUGOS Y NECTARES,Alvi,202501,202501,1.29,0.3,0.0,0.0,0.0,0.0,1.2058
30000206,NECTAR WATTS MZNA LIGHT 30X200ML,WATT'S,NECTAR WATTS LIGHT INDIVIDUAL,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.2616,1.3,0.054,0.054,0.0,0.0,1.132
30000207,NECTAR WATTS PIÑA LIGHT 30X200ML,WATT'S,NECTAR WATTS LIGHT INDIVIDUAL,JUGOS Y NECTARES,Canal Tradicional,202501,202501,0.3998,1.2,0.07200000000000001,0.07200000000000001,0.0,0.0,1.198
